timestamp,humidity,context_humidity,date (Asia/Kolkata)
1694081601312,83.0,{},2023-09-07 15:43:21.312000+05:30
1694081219436,80.0,{},2023-09-07 15:36:59.436000+05:30
1694080837407,81.0,{},2023-09-07 15:30:37.407000+05:30
1694080455711,83.0,{},2023-09-07 15:24:15.711000+05:30
1694080074017,0.0,{},2023-09-07 15:17:54.017000+05:30
1693849931819,83.0,{},2023-09-04 23:22:11.819000+05:30
1693849550163,81.0,{},2023-09-04 23:15:50.163000+05:30
1693849168511,81.0,{},2023-09-04 23:09:28.511000+05:30
1693848788606,79.0,{},2023-09-04 23:03:08.606000+05:30
1693848405200,78.0,{},2023-09-04 22:56:45.200000+05:30
1693848023461,78.0,{},2023-09-04 22:50:23.461000+05:30
1693847261597,76.0,{},2023-09-04 22:37:41.597000+05:30
1693846496554,74.0,{},2023-09-04 22:24:56.554000+05:30
1693846114809,75.0,{},2023-09-04 22:18:34.809000+05:30
1693845733104,75.0,{},2023-09-04 22:12:13.104000+05:30
1693845352025,75.0,{},2023-09-04 22:05:52.025000+05:30
1693844969639,78.0,{},2023-09-04 21:59:29.639000+05:30
1693844587893,79.0,{},2023-09-04 21:53:07.893000+05:30
1693844206097,77.0,{},2023-09-04 21:46:46.097000+05:30
1693843824320,77.0,{},2023-09-04 21:40:24.320000+05:30
1693843442578,0.0,{},2023-09-04 21:34:02.578000+05:30
1693843061693,76.0,{},2023-09-04 21:27:41.693000+05:30
1693842678910,75.0,{},2023-09-04 21:21:18.910000+05:30
1693757259055,80.0,{},2023-09-03 21:37:39.055000+05:30
1693756877156,77.0,{},2023-09-03 21:31:17.156000+05:30
1693756495425,77.0,{},2023-09-03 21:24:55.425000+05:30
1693756113467,77.0,{},2023-09-03 21:18:33.467000+05:30
1693755731663,74.0,{},2023-09-03 21:12:11.663000+05:30
1693755349821,74.0,{},2023-09-03 21:05:49.821000+05:30
1693754967941,75.0,{},2023-09-03 20:59:27.941000+05:30
1693754586045,75.0,{},2023-09-03 20:53:06.045000+05:30
1693754204192,76.0,{},2023-09-03 20:46:44.192000+05:30
1693753822442,75.0,{},2023-09-03 20:40:22.442000+05:30
1693753440921,75.0,{},2023-09-03 20:34:00.921000+05:30
1693753058493,76.0,{},2023-09-03 20:27:38.493000+05:30
1693752676561,74.0,{},2023-09-03 20:21:16.561000+05:30
1693752296549,75.0,{},2023-09-03 20:14:56.549000+05:30
1693751912728,74.0,{},2023-09-03 20:08:32.728000+05:30
1693751530804,75.0,{},2023-09-03 20:02:10.804000+05:30
1693751148892,77.0,{},2023-09-03 19:55:48.892000+05:30
1693750766979,77.0,{},2023-09-03 19:49:26.979000+05:30
1693750385131,78.0,{},2023-09-03 19:43:05.131000+05:30
1693750003147,76.0,{},2023-09-03 19:36:43.147000+05:30
1693749621355,75.0,{},2023-09-03 19:30:21.355000+05:30
1693749239264,73.0,{},2023-09-03 19:23:59.264000+05:30
1693748092819,67.0,{},2023-09-03 19:04:52.819000+05:30
1693747710776,67.0,{},2023-09-03 18:58:30.776000+05:30
1693747328591,65.0,{},2023-09-03 18:52:08.591000+05:30
1693746946371,65.0,{},2023-09-03 18:45:46.371000+05:30
1693746564151,65.0,{},2023-09-03 18:39:24.151000+05:30
1693746181824,64.0,{},2023-09-03 18:33:01.824000+05:30
1693745799550,62.0,{},2023-09-03 18:26:39.550000+05:30
1693745419119,61.0,{},2023-09-03 18:20:19.119000+05:30
1693745034656,59.0,{},2023-09-03 18:13:54.656000+05:30
1693744652141,55.0,{},2023-09-03 18:07:32.141000+05:30
1693744269642,54.0,{},2023-09-03 18:01:09.642000+05:30
1693743887098,53.0,{},2023-09-03 17:54:47.098000+05:30
1693743504509,51.0,{},2023-09-03 17:48:24.509000+05:30
1693743121945,50.0,{},2023-09-03 17:42:01.945000+05:30
1693742739341,49.0,{},2023-09-03 17:35:39.341000+05:30
1693742356713,48.0,{},2023-09-03 17:29:16.713000+05:30
1693741974073,48.0,{},2023-09-03 17:22:54.073000+05:30
1693741591387,49.0,{},2023-09-03 17:16:31.387000+05:30
1693741209036,48.0,{},2023-09-03 17:10:09.036000+05:30
1693740826023,49.0,{},2023-09-03 17:03:46.023000+05:30
1693740451343,49.0,{},2023-09-03 16:57:31.343000+05:30
1693740068540,49.0,{},2023-09-03 16:51:08.540000+05:30
1693739685824,48.0,{},2023-09-03 16:44:45.824000+05:30
1693739303121,48.0,{},2023-09-03 16:38:23.121000+05:30
1693738920475,46.0,{},2023-09-03 16:32:00.475000+05:30
1693738537884,43.0,{},2023-09-03 16:25:37.884000+05:30
1693738154725,41.0,{},2023-09-03 16:19:14.725000+05:30
1693737771742,42.0,{},2023-09-03 16:12:51.742000+05:30
1693737388784,43.0,{},2023-09-03 16:06:28.784000+05:30
1693737005815,44.0,{},2023-09-03 16:00:05.815000+05:30
1693736623118,44.0,{},2023-09-03 15:53:43.118000+05:30
1693736240023,43.0,{},2023-09-03 15:47:20.023000+05:30
1693735857085,41.0,{},2023-09-03 15:40:57.085000+05:30
1693735474104,41.0,{},2023-09-03 15:34:34.104000+05:30
1693735091136,39.0,{},2023-09-03 15:28:11.136000+05:30
1693734707864,41.0,{},2023-09-03 15:21:47.864000+05:30
1693734324630,40.0,{},2023-09-03 15:15:24.630000+05:30
1693733866233,41.0,{},2023-09-03 15:07:46.233000+05:30
1693733483093,41.0,{},2023-09-03 15:01:23.093000+05:30
1693732717017,39.0,{},2023-09-03 14:48:37.017000+05:30
1693732333723,39.0,{},2023-09-03 14:42:13.723000+05:30
1693731284364,39.0,{},2023-09-03 14:24:44.364000+05:30
1693730903164,39.0,{},2023-09-03 14:18:23.164000+05:30
1693730518217,41.0,{},2023-09-03 14:11:58.217000+05:30
1693730135027,41.0,{},2023-09-03 14:05:35.027000+05:30
1693729751960,40.0,{},2023-09-03 13:59:11.960000+05:30
1693729368859,41.0,{},2023-09-03 13:52:48.859000+05:30
1693728985807,43.0,{},2023-09-03 13:46:25.807000+05:30
1693728602828,44.0,{},2023-09-03 13:40:02.828000+05:30
1693728219817,44.0,{},2023-09-03 13:33:39.817000+05:30
1693727836905,44.0,{},2023-09-03 13:27:16.905000+05:30
1693727454759,43.0,{},2023-09-03 13:20:54.759000+05:30
1693727070895,46.0,{},2023-09-03 13:14:30.895000+05:30
1693726687933,47.0,{},2023-09-03 13:08:07.933000+05:30
1693726305062,45.0,{},2023-09-03 13:01:45.062000+05:30
1693725922356,46.0,{},2023-09-03 12:55:22.356000+05:30
1693725539221,44.0,{},2023-09-03 12:48:59.221000+05:30
1693725156266,46.0,{},2023-09-03 12:42:36.266000+05:30
1693724776989,46.0,{},2023-09-03 12:36:16.989000+05:30
1693724390450,45.0,{},2023-09-03 12:29:50.450000+05:30
1693675893338,95.0,{},2023-09-02 23:01:33.338000+05:30
1693675511717,95.0,{},2023-09-02 22:55:11.717000+05:30
1693675129778,95.0,{},2023-09-02 22:48:49.778000+05:30
1693674756052,95.0,{},2023-09-02 22:42:36.052000+05:30
1693673992525,95.0,{},2023-09-02 22:29:52.525000+05:30
1693673610796,95.0,{},2023-09-02 22:23:30.796000+05:30
1693673229149,95.0,{},2023-09-02 22:17:09.149000+05:30
1693672847342,95.0,{},2023-09-02 22:10:47.342000+05:30
1693672465490,95.0,{},2023-09-02 22:04:25.490000+05:30
1693672083725,95.0,{},2023-09-02 21:58:03.725000+05:30
1693671320192,95.0,{},2023-09-02 21:45:20.192000+05:30
1693670940438,95.0,{},2023-09-02 21:39:00.438000+05:30
1693670174809,95.0,{},2023-09-02 21:26:14.809000+05:30
1693669792977,95.0,{},2023-09-02 21:19:52.977000+05:30
1693669412608,93.0,{},2023-09-02 21:13:32.608000+05:30
1693669029272,92.0,{},2023-09-02 21:07:09.272000+05:30
1693668647442,90.0,{},2023-09-02 21:00:47.442000+05:30
1693667884027,89.0,{},2023-09-02 20:48:04.027000+05:30
1693667501774,89.0,{},2023-09-02 20:41:41.774000+05:30
1693667119848,89.0,{},2023-09-02 20:35:19.848000+05:30
1693666739210,86.0,{},2023-09-02 20:28:59.210000+05:30
1693666356106,84.0,{},2023-09-02 20:22:36.106000+05:30
1693665974231,83.0,{},2023-09-02 20:16:14.231000+05:30
1693665592359,84.0,{},2023-09-02 20:09:52.359000+05:30
1693664828550,85.0,{},2023-09-02 19:57:08.550000+05:30
1693664446629,85.0,{},2023-09-02 19:50:46.629000+05:30
1693664064780,84.0,{},2023-09-02 19:44:24.780000+05:30
1693663683534,83.0,{},2023-09-02 19:38:03.534000+05:30
1693663300965,86.0,{},2023-09-02 19:31:40.965000+05:30
1693662919049,85.0,{},2023-09-02 19:25:19.049000+05:30
1693662537039,84.0,{},2023-09-02 19:18:57.039000+05:30
1693662155084,85.0,{},2023-09-02 19:12:35.084000+05:30
1693661773073,83.0,{},2023-09-02 19:06:13.073000+05:30
1693661391074,82.0,{},2023-09-02 18:59:51.074000+05:30
1693661009042,81.0,{},2023-09-02 18:53:29.042000+05:30
1693660627009,79.0,{},2023-09-02 18:47:07.009000+05:30
1693660245154,78.0,{},2023-09-02 18:40:45.154000+05:30
1693659870941,78.0,{},2023-09-02 18:34:30.941000+05:30
1693659488718,78.0,{},2023-09-02 18:28:08.718000+05:30
1693659106541,79.0,{},2023-09-02 18:21:46.541000+05:30
1693658724439,78.0,{},2023-09-02 18:15:24.439000+05:30
1693658342261,78.0,{},2023-09-02 18:09:02.261000+05:30
1693657961906,80.0,{},2023-09-02 18:02:41.906000+05:30
1693657578066,84.0,{},2023-09-02 17:56:18.066000+05:30
1693657195954,86.0,{},2023-09-02 17:49:55.954000+05:30
1693564703417,36.0,{},2023-09-01 16:08:23.417000+05:30
1693564319911,37.0,{},2023-09-01 16:01:59.911000+05:30
1693563936545,36.0,{},2023-09-01 15:55:36.545000+05:30
1693563553429,36.0,{},2023-09-01 15:49:13.429000+05:30
1693563171468,34.0,{},2023-09-01 15:42:51.468000+05:30
1693562786514,36.0,{},2023-09-01 15:36:26.514000+05:30
1693562403144,35.0,{},2023-09-01 15:30:03.144000+05:30
1693562019803,36.0,{},2023-09-01 15:23:39.803000+05:30
1693561253305,36.0,{},2023-09-01 15:10:53.305000+05:30
1693560869958,37.0,{},2023-09-01 15:04:29.958000+05:30
1693560486650,37.0,{},2023-09-01 14:58:06.650000+05:30
1693560103453,36.0,{},2023-09-01 14:51:43.453000+05:30
1693559720263,36.0,{},2023-09-01 14:45:20.263000+05:30
1693559337010,38.0,{},2023-09-01 14:38:57.010000+05:30
1693558954715,38.0,{},2023-09-01 14:32:34.715000+05:30
1693558570756,36.0,{},2023-09-01 14:26:10.756000+05:30
1693557804380,37.0,{},2023-09-01 14:13:24.380000+05:30
1693557421092,38.0,{},2023-09-01 14:07:01.092000+05:30
1693557038319,36.0,{},2023-09-01 14:00:38.319000+05:30
1693556654596,39.0,{},2023-09-01 13:54:14.596000+05:30
1693556271479,42.0,{},2023-09-01 13:47:51.479000+05:30
1693555505836,42.0,{},2023-09-01 13:35:05.836000+05:30
1693555122761,42.0,{},2023-09-01 13:28:42.761000+05:30
1693554739856,42.0,{},2023-09-01 13:22:19.856000+05:30
1693467113214,39.0,{},2023-08-31 13:01:53.214000+05:30
1693466346951,42.0,{},2023-08-31 12:49:06.951000+05:30
1693465580830,41.0,{},2023-08-31 12:36:20.830000+05:30
1693465197807,41.0,{},2023-08-31 12:29:57.807000+05:30
1693464814871,41.0,{},2023-08-31 12:23:34.871000+05:30
1693464431942,41.0,{},2023-08-31 12:17:11.942000+05:30
1693464049083,41.0,{},2023-08-31 12:10:49.083000+05:30
1693463666099,41.0,{},2023-08-31 12:04:26.099000+05:30
1693463283264,43.0,{},2023-08-31 11:58:03.264000+05:30
1693462901200,45.0,{},2023-08-31 11:51:41.200000+05:30
1693462134812,49.0,{},2023-08-31 11:38:54.812000+05:30
1693461752136,48.0,{},2023-08-31 11:32:32.136000+05:30
1693461369313,49.0,{},2023-08-31 11:26:09.313000+05:30
1693460986635,48.0,{},2023-08-31 11:19:46.635000+05:30
1693460603933,49.0,{},2023-08-31 11:13:23.933000+05:30
1693460224991,0.0,{},2023-08-31 11:07:04.991000+05:30
1693400675692,49.0,{},2023-08-30 18:34:35.692000+05:30
1693400293335,50.0,{},2023-08-30 18:28:13.335000+05:30
1693399910922,48.0,{},2023-08-30 18:21:50.922000+05:30
1693399528513,48.0,{},2023-08-30 18:15:28.513000+05:30
1693399146124,47.0,{},2023-08-30 18:09:06.124000+05:30
1693398763587,45.0,{},2023-08-30 18:02:43.587000+05:30
1693398381287,44.0,{},2023-08-30 17:56:21.287000+05:30
1693397998486,44.0,{},2023-08-30 17:49:58.486000+05:30
1693397233981,42.0,{},2023-08-30 17:37:13.981000+05:30
1693396850957,42.0,{},2023-08-30 17:30:50.957000+05:30
1693396468355,42.0,{},2023-08-30 17:24:28.355000+05:30
1693396085815,43.0,{},2023-08-30 17:18:05.815000+05:30
1693395703291,44.0,{},2023-08-30 17:11:43.291000+05:30
1693395320710,45.0,{},2023-08-30 17:05:20.710000+05:30
1693394938291,45.0,{},2023-08-30 16:58:58.291000+05:30
1693394557551,45.0,{},2023-08-30 16:52:37.551000+05:30
1693394173177,44.0,{},2023-08-30 16:46:13.177000+05:30
1693393790657,45.0,{},2023-08-30 16:39:50.657000+05:30
1693393408137,42.0,{},2023-08-30 16:33:28.137000+05:30
1693393025539,40.0,{},2023-08-30 16:27:05.539000+05:30
1693392642870,41.0,{},2023-08-30 16:20:42.870000+05:30
1693392260206,43.0,{},2023-08-30 16:14:20.206000+05:30
1693391879384,42.0,{},2023-08-30 16:07:59.384000+05:30
1693391496362,44.0,{},2023-08-30 16:01:36.362000+05:30
1693391111917,43.0,{},2023-08-30 15:55:11.917000+05:30
1693390729315,43.0,{},2023-08-30 15:48:49.315000+05:30
1693390347099,43.0,{},2023-08-30 15:42:27.099000+05:30
1693389964145,41.0,{},2023-08-30 15:36:04.145000+05:30
1693389581044,42.0,{},2023-08-30 15:29:41.044000+05:30
1693388815461,44.0,{},2023-08-30 15:16:55.461000+05:30
1693388432857,44.0,{},2023-08-30 15:10:32.857000+05:30
1693388050245,43.0,{},2023-08-30 15:04:10.245000+05:30
1693387667395,42.0,{},2023-08-30 14:57:47.395000+05:30
1693387284641,41.0,{},2023-08-30 14:51:24.641000+05:30
1693386901834,44.0,{},2023-08-30 14:45:01.834000+05:30
1693386519024,41.0,{},2023-08-30 14:38:39.024000+05:30
1693386136614,40.0,{},2023-08-30 14:32:16.614000+05:30
1693385753583,40.0,{},2023-08-30 14:25:53.583000+05:30
1693385370329,40.0,{},2023-08-30 14:19:30.329000+05:30
1693384987366,41.0,{},2023-08-30 14:13:07.366000+05:30
1693384604486,40.0,{},2023-08-30 14:06:44.486000+05:30
1693384222053,39.0,{},2023-08-30 14:00:22.053000+05:30
1693383838989,41.0,{},2023-08-30 13:53:58.989000+05:30
1693383456024,41.0,{},2023-08-30 13:47:36.024000+05:30
1693383073007,42.0,{},2023-08-30 13:41:13.007000+05:30
1693382307264,42.0,{},2023-08-30 13:28:27.264000+05:30
1693381925537,44.0,{},2023-08-30 13:22:05.537000+05:30
1693381541580,46.0,{},2023-08-30 13:15:41.580000+05:30
1693381158812,46.0,{},2023-08-30 13:09:18.812000+05:30
1693380776072,47.0,{},2023-08-30 13:02:56.072000+05:30
1693380393387,46.0,{},2023-08-30 12:56:33.387000+05:30
1693380012554,48.0,{},2023-08-30 12:50:12.554000+05:30
1693379628136,51.0,{},2023-08-30 12:43:48.136000+05:30
1693378866145,48.0,{},2023-08-30 12:31:06.145000+05:30
1693378482266,50.0,{},2023-08-30 12:24:42.266000+05:30
1693378097931,50.0,{},2023-08-30 12:18:17.931000+05:30
1693377715493,50.0,{},2023-08-30 12:11:55.493000+05:30
1693377335486,53.0,{},2023-08-30 12:05:35.486000+05:30
1693376950415,54.0,{},2023-08-30 11:59:10.415000+05:30
1693367718026,90.0,{},2023-08-30 09:25:18.026000+05:30
1693367336402,93.0,{},2023-08-30 09:18:56.402000+05:30
1693366954732,95.0,{},2023-08-30 09:12:34.732000+05:30
1693366573012,95.0,{},2023-08-30 09:06:13.012000+05:30
1693366191440,95.0,{},2023-08-30 08:59:51.440000+05:30
1693365809740,95.0,{},2023-08-30 08:53:29.740000+05:30
1693365428195,95.0,{},2023-08-30 08:47:08.195000+05:30
1693365046771,95.0,{},2023-08-30 08:40:46.771000+05:30
1693334923768,95.0,{},2023-08-30 00:18:43.768000+05:30
1693334160607,95.0,{},2023-08-30 00:06:00.607000+05:30
1693333787056,95.0,{},2023-08-29 23:59:47.056000+05:30
1693333023976,95.0,{},2023-08-29 23:47:03.976000+05:30
1693332642443,95.0,{},2023-08-29 23:40:42.443000+05:30
1693332261044,95.0,{},2023-08-29 23:34:21.044000+05:30
1693331879351,95.0,{},2023-08-29 23:27:59.351000+05:30
1693331497781,95.0,{},2023-08-29 23:21:37.781000+05:30
1693331117114,95.0,{},2023-08-29 23:15:17.114000+05:30
1693330734844,95.0,{},2023-08-29 23:08:54.844000+05:30
1693330356406,95.0,{},2023-08-29 23:02:36.406000+05:30
1693329971432,95.0,{},2023-08-29 22:56:11.432000+05:30
1693329597784,95.0,{},2023-08-29 22:49:57.784000+05:30
1693329216205,95.0,{},2023-08-29 22:43:36.205000+05:30
1693328834590,95.0,{},2023-08-29 22:37:14.590000+05:30
1693328453023,95.0,{},2023-08-29 22:30:53.023000+05:30
1693328071423,95.0,{},2023-08-29 22:24:31.423000+05:30
1693327697920,95.0,{},2023-08-29 22:18:17.920000+05:30
1693327329894,95.0,{},2023-08-29 22:12:09.894000+05:30
1693326938863,95.0,{},2023-08-29 22:05:38.863000+05:30
1693326552972,95.0,{},2023-08-29 21:59:12.972000+05:30
1693326171329,95.0,{},2023-08-29 21:52:51.329000+05:30
1693325789704,94.0,{},2023-08-29 21:46:29.704000+05:30
1693325408050,93.0,{},2023-08-29 21:40:08.050000+05:30
1693325026397,91.0,{},2023-08-29 21:33:46.397000+05:30
1693324646329,89.0,{},2023-08-29 21:27:26.329000+05:30
1693324263037,89.0,{},2023-08-29 21:21:03.037000+05:30
1693323881329,87.0,{},2023-08-29 21:14:41.329000+05:30
1693323499658,86.0,{},2023-08-29 21:08:19.658000+05:30
1693323117991,85.0,{},2023-08-29 21:01:57.991000+05:30
1693322736265,83.0,{},2023-08-29 20:55:36.265000+05:30
1693322354641,81.0,{},2023-08-29 20:49:14.641000+05:30
1693321972743,81.0,{},2023-08-29 20:42:52.743000+05:30
1693321590991,81.0,{},2023-08-29 20:36:30.991000+05:30
1693321209254,82.0,{},2023-08-29 20:30:09.254000+05:30
1693320827525,82.0,{},2023-08-29 20:23:47.525000+05:30
1693320445774,84.0,{},2023-08-29 20:17:25.774000+05:30
1693320064129,85.0,{},2023-08-29 20:11:04.129000+05:30
1693317943888,64.0,{},2023-08-29 19:35:43.888000+05:30
1693317562007,63.0,{},2023-08-29 19:29:22.007000+05:30
1693317181774,62.0,{},2023-08-29 19:23:01.774000+05:30
1693316798099,61.0,{},2023-08-29 19:16:38.099000+05:30
1693316034185,59.0,{},2023-08-29 19:03:54.185000+05:30
1693315652585,57.0,{},2023-08-29 18:57:32.585000+05:30
1693315049058,55.0,{},2023-08-29 18:47:29.058000+05:30
1693313902804,51.0,{},2023-08-29 18:28:22.804000+05:30
1693313520679,50.0,{},2023-08-29 18:22:00.679000+05:30
1693313138461,50.0,{},2023-08-29 18:15:38.461000+05:30
1693312756258,49.0,{},2023-08-29 18:09:16.258000+05:30
1693312374078,47.0,{},2023-08-29 18:02:54.078000+05:30
1693311991762,48.0,{},2023-08-29 17:56:31.762000+05:30
1693311609408,47.0,{},2023-08-29 17:50:09.408000+05:30
1693311227047,47.0,{},2023-08-29 17:43:47.047000+05:30
1693310844594,46.0,{},2023-08-29 17:37:24.594000+05:30
1693310462154,45.0,{},2023-08-29 17:31:02.154000+05:30
1693310079673,45.0,{},2023-08-29 17:24:39.673000+05:30
1693309697192,46.0,{},2023-08-29 17:18:17.192000+05:30
1693309314676,45.0,{},2023-08-29 17:11:54.676000+05:30
1693308932197,45.0,{},2023-08-29 17:05:32.197000+05:30
1693308549696,45.0,{},2023-08-29 16:59:09.696000+05:30
1693308167514,44.0,{},2023-08-29 16:52:47.514000+05:30
1693307784673,46.0,{},2023-08-29 16:46:24.673000+05:30
1693307402298,45.0,{},2023-08-29 16:40:02.298000+05:30
1693307019742,46.0,{},2023-08-29 16:33:39.742000+05:30
1693306637235,46.0,{},2023-08-29 16:27:17.235000+05:30
1693306254816,47.0,{},2023-08-29 16:20:54.816000+05:30
1693305872534,46.0,{},2023-08-29 16:14:32.534000+05:30
1693305490028,45.0,{},2023-08-29 16:08:10.028000+05:30
1693305107620,43.0,{},2023-08-29 16:01:47.620000+05:30
1693304342891,43.0,{},2023-08-29 15:49:02.891000+05:30
1693303959863,42.0,{},2023-08-29 15:42:39.863000+05:30
1693303194739,45.0,{},2023-08-29 15:29:54.739000+05:30
1693302812190,49.0,{},2023-08-29 15:23:32.190000+05:30
1693302429641,52.0,{},2023-08-29 15:17:09.641000+05:30
1693302047494,51.0,{},2023-08-29 15:10:47.494000+05:30
1693301664957,51.0,{},2023-08-29 15:04:24.957000+05:30
1693301282531,51.0,{},2023-08-29 14:58:02.531000+05:30
1693300900365,50.0,{},2023-08-29 14:51:40.365000+05:30
1693300517736,47.0,{},2023-08-29 14:45:17.736000+05:30
1693300135365,45.0,{},2023-08-29 14:38:55.365000+05:30
1693299752685,45.0,{},2023-08-29 14:32:32.685000+05:30
1693299370100,49.0,{},2023-08-29 14:26:10.100000+05:30
1693298987576,52.0,{},2023-08-29 14:19:47.576000+05:30
1693298605077,50.0,{},2023-08-29 14:13:25.077000+05:30
1693298222654,48.0,{},2023-08-29 14:07:02.654000+05:30
1693297840092,47.0,{},2023-08-29 14:00:40.092000+05:30
1693297457573,50.0,{},2023-08-29 13:54:17.573000+05:30
1693297075043,50.0,{},2023-08-29 13:47:55.043000+05:30
1693296692518,50.0,{},2023-08-29 13:41:32.518000+05:30
1693296310064,53.0,{},2023-08-29 13:35:10.064000+05:30
1693295927536,54.0,{},2023-08-29 13:28:47.536000+05:30
1693295545036,50.0,{},2023-08-29 13:22:25.036000+05:30
1693295162568,49.0,{},2023-08-29 13:16:02.568000+05:30
1693294780004,50.0,{},2023-08-29 13:09:40.004000+05:30
1693294397483,53.0,{},2023-08-29 13:03:17.483000+05:30
1693294014991,54.0,{},2023-08-29 12:56:54.991000+05:30
1693293634962,56.0,{},2023-08-29 12:50:34.962000+05:30
1693293250231,59.0,{},2023-08-29 12:44:10.231000+05:30
1693292869058,60.0,{},2023-08-29 12:37:49.058000+05:30
1693292485610,64.0,{},2023-08-29 12:31:25.610000+05:30
1693291368376,56.0,{},2023-08-29 12:12:48.376000+05:30
1693290984366,61.0,{},2023-08-29 12:06:24.366000+05:30
1693290601844,60.0,{},2023-08-29 12:00:01.844000+05:30
1693290220695,61.0,{},2023-08-29 11:53:40.695000+05:30
1693289837384,63.0,{},2023-08-29 11:47:17.384000+05:30
1693289455250,65.0,{},2023-08-29 11:40:55.250000+05:30
1693288690973,68.0,{},2023-08-29 11:28:10.973000+05:30
1693288308944,68.0,{},2023-08-29 11:21:48.944000+05:30
1693287927214,67.0,{},2023-08-29 11:15:27.214000+05:30
1693287545029,64.0,{},2023-08-29 11:09:05.029000+05:30
1693287163152,66.0,{},2023-08-29 11:02:43.152000+05:30
1693286398377,71.0,{},2023-08-29 10:49:58.377000+05:30
1693286016272,75.0,{},2023-08-29 10:43:36.272000+05:30
1693285634202,73.0,{},2023-08-29 10:37:14.202000+05:30
1693285252222,75.0,{},2023-08-29 10:30:52.222000+05:30
1693284870295,78.0,{},2023-08-29 10:24:30.295000+05:30
1693284488359,86.0,{},2023-08-29 10:18:08.359000+05:30
1693284106456,90.0,{},2023-08-29 10:11:46.456000+05:30
1693283733240,95.0,{},2023-08-29 10:05:33.240000+05:30
1693283350866,95.0,{},2023-08-29 09:59:10.866000+05:30
1693282969126,95.0,{},2023-08-29 09:52:49.126000+05:30
1693282587394,95.0,{},2023-08-29 09:46:27.394000+05:30
1693282205883,95.0,{},2023-08-29 09:40:05.883000+05:30
1693281442331,95.0,{},2023-08-29 09:27:22.331000+05:30
1693250556354,95.0,{},2023-08-29 00:52:36.354000+05:30
1693249801561,95.0,{},2023-08-29 00:40:01.561000+05:30
1693249420196,95.0,{},2023-08-29 00:33:40.196000+05:30
1693249039251,95.0,{},2023-08-29 00:27:19.251000+05:30
1693248657350,95.0,{},2023-08-29 00:20:57.350000+05:30
1693247894473,95.0,{},2023-08-29 00:08:14.473000+05:30
1693247513167,95.0,{},2023-08-29 00:01:53.167000+05:30
1693246750451,95.0,{},2023-08-28 23:49:10.451000+05:30
1693246376821,95.0,{},2023-08-28 23:42:56.821000+05:30
1693245995366,95.0,{},2023-08-28 23:36:35.366000+05:30
1693245232522,95.0,{},2023-08-28 23:23:52.522000+05:30
1693244851128,95.0,{},2023-08-28 23:17:31.128000+05:30
1693244471857,95.0,{},2023-08-28 23:11:11.857000+05:30
1693244088144,95.0,{},2023-08-28 23:04:48.144000+05:30
1693243706704,95.0,{},2023-08-28 22:58:26.704000+05:30
1693243325251,95.0,{},2023-08-28 22:52:05.251000+05:30
